vendor_guid,object_type,title,description,friendly_description,display_name,calculation_method,calculation_int,parent_guids,workflow_state,mastery_points,ratings,,,,,,,,,
ENVS_010_SLO_3,outcome,ENVS 010 SLO 3. Test hypotheses," Apply the scientific method to test hypotheses of plant responses to environmental factors and present the science in a peer forum
",,ENVS 010 SLO 3. Test hypotheses,latest,,ENVS_010,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ENVS_011_SLO_1,outcome,ENVS 011 SLO 1. Analyze soils,"Measure, describe and evaluate the characteristics of soils using standard analytical practices and professional language",,ENVS 011 SLO 1. Analyze soils,latest,,ENVS_011,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ENVS_011_SLO_2,outcome,ENVS 011 SLO 2. Evaluate soil evolution," Describe and evaluate the physical evolution of soils and soil health in various physical environments over time
",,ENVS 011 SLO 2. Evaluate soil evolution,latest,,ENVS_011,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ENVS_011_SLO_3,outcome,ENVS 011 SLO 3. Construct feedback models,"Use observations and data to construct feedback models between soil health, plants and soil organisms
",,ENVS 011 SLO 3. Construct feedback models,latest,,ENVS_011,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ENVS_011_SLO_4,outcome,ENVS 011 SLO 4. Solve soil problems,"Propose practical solutions to soil management problems based on real-world examples
",,ENVS 011 SLO 4. Solve soil problems,latest,,ENVS_011,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ENVS_012_SLO_1,outcome,ENVS 012 SLO 1. Identify plants," Identify 200 plants by using common and botanical names 
",,ENVS 012 SLO 1. Identify plants,latest,,ENVS_012,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ENVS_012_SLO_2,outcome,ENVS 012 SLO 2. Design landscape/garden," Choose appropriate plants for different landscape and garden applications
",,ENVS 012 SLO 2. Design landscape/garden,latest,,ENVS_012,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ENVS_012_SLO_3,outcome,ENVS 012 SLO 3. Analyze plant growth requirements," Analyze the growth requirements of selected plants
",,ENVS 012 SLO 3. Analyze plant growth requirements,latest,,ENVS_012,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ENVS_020_SLO_1,outcome,ENVS 020 SLO 1. Planning/executing research," Demonstrates independent learning by planning and executing an effective research or inquiry project following standard scientific methodology
",,ENVS 020 SLO 1. Planning/executing research,latest,,ENVS_020,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ENVS_020_SLO_2,outcome,ENVS 020 SLO 2. Communicate research," Effectively communicates through one or more modalities (e.g., poster, paper, map, oral presentation, demonstration etc), the results of independent inquiry or research

",,ENVS 020 SLO 2. Communicate research,latest,,ENVS_020,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ENVS_030_SLO_1,outcome,ENVS 030 SLO 1. Report observations from field," Make and report, in oral and/or written form, empirical observations in a field setting on the major environmental features of the region(s) visited
",,ENVS 030 SLO 1. Report observations from field,latest,,ENVS_030,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ENVS_030_SLO_2,outcome,ENVS 030 SLO 2. Synthesize field observations," Synthesize and interpret observations in a field setting
",,ENVS 030 SLO 2. Synthesize field observations,latest,,ENVS_030,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ENVS_030_SLO_3,outcome,ENVS 030 SLO 3. Demonstrate understanding of field environment," Demonstrate an understanding of the major environmental features of the field region(s) visited, including its deep historical context
",,ENVS 030 SLO 3. Demonstrate understanding of field environment,latest,,ENVS_030,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ENVS_040_SLO_1,outcome,ENVS 040 SLO 1. Make and report observations in field," Make and report, in oral and/or written form, empirical observations in a field setting
",,ENVS 040 SLO 1. Make and report observations in field,latest,,ENVS_040,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ENVS_040_SLO_2,outcome,ENVS 040 SLO 2. Synthesize field observations," Demonstrate the ability to synthesize and analyze observations in a field setting in the context of the environment
",,ENVS 040 SLO 2. Synthesize field observations,latest,,ENVS_040,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ENVS_040_SLO_3,outcome,ENVS 040 SLO 3. Demonstrate understanding of field environment," Demonstrate an understanding of the major environmental features of the selected field region
",,ENVS 040 SLO 3. Demonstrate understanding of field environment,latest,,ENVS_040,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESL_004_SLO_1,outcome,ESL 004 SLO 1. Critical Thinking - Reading Strategies,Students will use high-intermediate reading strategies to critically evaluate ideas from a source.,,ESL 004 SLO 1. Critical Thinking - Reading Strategies,latest,,ESL_004,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESL_004_SLO_3,outcome,ESL 004 SLO 3. Communication - Grammar & Sentence Structure,Students will use correct grammar and a variety of high-intermediate sentence structures to communicate ideas effectively. ,,ESL 004 SLO 3. Communication - Grammar & Sentence Structure,latest,,ESL_004,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESL_004_SLO_4,outcome,ESL 004 SLO 4. Research & Information Literacy - Appropriate Materials,Students will select and document appropriate print and electronic materials using the library and the Internet.,,ESL 004 SLO 4. Research & Information Literacy - Appropriate Materials,latest,,ESL_004,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESL_005_SLO_1,outcome,ESL 005 SLO 1. Critical Thinking - Reading Strategies,Students will read critically to analyze and evaluate ideas from a variety of sources to produce a well-written text. ,,ESL 005 SLO 1. Critical Thinking - Reading Strategies,latest,,ESL_005,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESL_005_SLO_2,outcome,ESL 005 SLO 2. Communication - Writing Strategies,"Students will utilize effective strategies for pre-writing, composing and writing of essays which have accurate and varied sentence structure and vocabulary appropriate for an academic task to express original ideas in their own words. ",,ESL 005 SLO 2. Communication - Writing Strategies,latest,,ESL_005,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESL_005_SLO_3,outcome,ESL 005 SLO 3. Research & Information Literacy - Evaluating Sources,Students will select and evaluate relevant sources using the library and the Internet. ,,ESL 005 SLO 3. Research & Information Literacy - Evaluating Sources,latest,,ESL_005,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESL_005_SLO_4,outcome,ESL 005 SLO 4. Civil Responsibility & Cultural Awareness in a Diverse Society,"Students will investigate American culture in historical, current and comparative contexts. ",,ESL 005 SLO 4. Civil Responsibility & Cultural Awareness in a Diverse Society,latest,,ESL_005,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESL_005_SLO_5,outcome,ESL 005 SLO 5. Research & Information Literacy - Documenting Sources,Students will document sources electronic and other in MLA style.,,ESL 005 SLO 5. Research & Information Literacy - Documenting Sources,latest,,ESL_005,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESL_044_SLO_2,outcome,ESL 004 SLO 2. Communication - Effective Writing Strategies,"Students will use effective strategies for pre-writing, composing and writing of essays appropriate for a high-intermediate academic task.",,ESL 004 SLO 2. Communication - Effective Writing Strategies,latest,,ESL_044,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESL_103_SLO_1,outcome,ESL 103 SLO 1. Critical Thinking - Reading Strategies,Students will utilize intermediate reading strategies to analyze main and supporting ideas from a source. ,,ESL 103 SLO 1. Critical Thinking - Reading Strategies,latest,,ESL_103,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESL_103_SLO_2,outcome,ESL 103 SLO 2. Communication - Writing Strategies,Students will write a composition using process techniques to develop a single idea with academic organization and appropriate support. ,,ESL 103 SLO 2. Communication - Writing Strategies,latest,,ESL_103,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESL_103_SLO_3,outcome,ESL 103 SLO 3. Communication - Grammar & Sentence Structure,Students will construct level-appropriate sentence structures using correct grammar to communicate ideas effectively. ,,ESL 103 SLO 3. Communication - Grammar & Sentence Structure,latest,,ESL_103,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESL_103_SLO_4,outcome,ESL 103 SLO 4. Research & Information Literacy - Selecting Appropriate Sources,Students will select and document appropriate print and electronic materials using the library and the Internet. ,,ESL 103 SLO 4. Research & Information Literacy - Selecting Appropriate Sources,latest,,ESL_103,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESL_103_SLO_5,outcome,ESL 103 SLO 5. Communication - Speaking,Students will communicate ideas orally.,,ESL 103 SLO 5. Communication - Speaking,latest,,ESL_103,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESL_132_SLO_1,outcome,ESL 132 SLO 1. Communication - Appropriate Vocabulary,Students will understand and use vocabulary appropriate to college-level work. ,,ESL 132 SLO 1. Communication - Appropriate Vocabulary,latest,,ESL_132,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESL_132_SLO_2,outcome,ESL 132 SLO 2. Critical Thinking - Reading Strategies,Students will analyze reading text organization and development as well as understand literal and non-literal meaning. ,,ESL 132 SLO 2. Critical Thinking - Reading Strategies,latest,,ESL_132,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESL_132_SLO_3,outcome,ESL 132 SLO 3. Critical Thinking - Response to Reading,Students will respond critically to a variety of texts appropriate to college-level work.,,ESL 132 SLO 3. Critical Thinking - Response to Reading,latest,,ESL_132,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESL_133_SLO_1,outcome,ESL 133 SLO 1. Critical Thinking - Sentence Structure Differentiation,Students will differentiate form and function of various advanced sentence structures.,,ESL 133 SLO 1. Critical Thinking - Sentence Structure Differentiation,latest,,ESL_133,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESL_133_SLO_2,outcome,ESL 133 SLO 2. Communication - Sentence Structure,Students will produce and edit original sentences of various advanced sentence structures.,,ESL 133 SLO 2. Communication - Sentence Structure,latest,,ESL_133,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESL_146_SLO_3,outcome,ESL 146 SLO 3. Critical Thinking - Sound Representation,Students will use phonetic symbols and phonetic transcription effectively as a tool in learning pronunciation.,,ESL 146 SLO 3. Critical Thinking - Sound Representation,latest,,ESL_146,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESL_150A_SLO_1,outcome,ESL 150A SLO 1. Communication - Appropriate Speaking Skills,Students will employ appropriate conversational English for basic professional interaction related to health and medical fields. ,,ESL 150A SLO 1. Communication - Appropriate Speaking Skills,latest,,ESL_150A,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESL_150A_SLO_2,outcome,ESL 150A SLO 2. Communication - Oral Vocabulary Skills,Students will respond orally using occupation-specific vocabulary to written text. ,,ESL 150A SLO 2. Communication - Oral Vocabulary Skills,latest,,ESL_150A,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESL_150A_SLO_3,outcome,ESL 150A SLO 3. Civil Responsibility & Cultural Awareness - Discussion of Health Care,Students will discuss culturally relevant health care and medical concepts using multimedia and guest speakers.,,ESL 150A SLO 3. Civil Responsibility & Cultural Awareness - Discussion of Health Care,latest,,ESL_150A,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESL_176_SLO_1,outcome,ESL 176 SLO 1. Communication - Speaking Comprehension,Students will demonstrate understanding of spoken English in intermediate-level conversations dealing with academic and everyday situations and in simplified academic lectures and reports. ,,ESL 176 SLO 1. Communication - Speaking Comprehension,latest,,ESL_176,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESL_176_SLO_2,outcome,ESL 176 SLO 2. Communication - Conversation Skills,Students will perform intermediate speech acts and use higher level conversation management skills for academic and everyday non-academic communication. ,,ESL 176 SLO 2. Communication - Conversation Skills,latest,,ESL_176,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESL_176_SLO_3,outcome,ESL 176 SLO 3. Communication - Presentation Skills,Students will use comprehensible pronunciation and appropriate intermediate-level spoken language in short presentations dealing with academic and everyday topics.,,ESL 176 SLO 3. Communication - Presentation Skills,latest,,ESL_176,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESL_402_SLO_1,outcome,ESL 402 SLO 1. Critical Thinking - Reading Strategies,Students will identify the main idea and details in reading passages for a high beginner level. ,,ESL 402 SLO 1. Critical Thinking - Reading Strategies,latest,,ESL_402,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESL_402_SLO_2,outcome,ESL 402 SLO 2. Communication - Writing Strategies,"Using process technique, students will write a cohesive paragraph with a topic sentence, supporting details, and a concluding sentence. ",,ESL 402 SLO 2. Communication - Writing Strategies,latest,,ESL_402,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESL_402_SLO_3,outcome,ESL 402 SLO 3. Communication - Grammar Accuracy,Students will use accurate grammar to communicate ideas in writing for a high beginner level. ,,ESL 402 SLO 3. Communication - Grammar Accuracy,latest,,ESL_402,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESL_402_SLO_4,outcome,ESL 402 SLO 4. Communication - Vocabulary Selection,Students will use functional vocabulary to write academic paragraphs. ,,ESL 402 SLO 4. Communication - Vocabulary Selection,latest,,ESL_402,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESL_402_SLO_5,outcome,ESL 402 SLO 5. Communication - Speaking Skills,Students will communicate ideas orally.,,ESL 402 SLO 5. Communication - Speaking Skills,latest,,ESL_402,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESL_410A_SLO_1,outcome,ESL 410A SLO 1. Communication - Grammar Competence,Students will produce grammatically correct sentences following the rules of sentence word order and basic coordination.,,ESL 410A SLO 1. Communication - Grammar Competence,latest,,ESL_410A,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESL_410B_SLO_1,outcome,ESL 410B SLO 1. Communication - Verb Tense Competency,Students will understand and use the English verb system effectively and appropriately.,,ESL 410B SLO 1. Communication - Verb Tense Competency,latest,,ESL_410B,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESLN_1010A_SLO_1,outcome,ESLN 1010A SLO 1. Communication - Listening and speaking,Participate in simple conversations pertaining to daily life and basic needs. ,,ESLN 1010A SLO 1. Communication - Listening and speaking,latest,,ESLN_1010A,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESLN_1010A_SLO_2,outcome,ESLN 1010A SLO 2. Communication - Reading and Vocabulary,"Read aloud and demonstrate comprehension of short, simple texts. ",,ESLN 1010A SLO 2. Communication - Reading and Vocabulary,latest,,ESLN_1010A,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESLN_1010A_SLO_3,outcome,ESLN 1010A SLO 3. Communication - Writing,Write simple sentences and short paragraphs/texts.,,ESLN 1010A SLO 3. Communication - Writing,latest,,ESLN_1010A,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESLN_1015A_SLO_1,outcome,ESLN 1015A SLO 1. Communication - Listening and Speaking,Orally describe people/things/situations and converse simply about a range of personal topics. ,,ESLN 1015A SLO 1. Communication - Listening and Speaking,latest,,ESLN_1015A,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESLN_1060B_SLO_3,outcome,ESLN 1060B SLO 3. Communication - Writing,Originate capital and lowercase print in generating simple phrases.,,ESLN 1060B SLO 3. Communication - Writing,latest,,ESLN_1060B,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESLN_1063B_SLO_3,outcome,ESLN 1063B SLO 3. Communication - Writing,Write a paragraph with complex sentences using appropriate verb tenses in response to a reading passage.,,ESLN 1063B SLO 3. Communication - Writing,latest,,ESLN_1063B,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESLN_1064B_SLO_3,outcome,ESLN 1064B SLO 3. Communication - Writing,"Construct complex-sentences to create well organized paragraphs that integrate a topic sentence, support details, transitions, and a conclusion sentence.",,ESLN 1064B SLO 3. Communication - Writing,latest,,ESLN_1064B,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESLN_1065C_SLO_3,outcome,ESLN 1065C SLO 3. Communication - Writing,Execute written essays about careers.,,ESLN 1065C SLO 3. Communication - Writing,latest,,ESLN_1065C,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
ESLN_1065C_SLO_4,outcome,ESLN 1065C SLO 4. Occupational & Professional Readiness,"Explain functions of the American education, community college and university organizational systems.",,ESLN 1065C SLO 4. Occupational & Professional Readiness,latest,,ESLN_1065C,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
